L 1000.0000, 0.0000, 0.0000,  1000.0000, -50.0000, 0.0000,  255, 0, 0
L -20.0000, 50.0000, 0.0000,  -50.0000, 20.0000, 0.0000,  255, 0, 0
L 50.0000, 20.0000, 0.0000,  20.0000, 50.0000, 0.0000,  255, 0, 0
L 20.0000, -50.0000, 0.0000,  50.0000, -20.0000, 0.0000,  255, 0, 0
L -50.0000, -20.0000, 0.0000,  -20.0000, -50.0000, 0.0000,  255, 0, 0
L -50.0000, 20.0000, 0.0000,  -50.0000, -20.0000, 0.0000,  255, 0, 0
L 20.0000, 50.0000, 0.0000,  -20.0000, 50.0000, 0.0000,  255, 0, 0
L 50.0000, -20.0000, 0.0000,  50.0000, 20.0000, 0.0000,  255, 0, 0
L -20.0000, -50.0000, 0.0000,  20.0000, -50.0000, 0.0000,  255, 0, 0
L 580.0000, -20.0000, 0.0000,  540.0000, -20.0000, 0.0000,  255, 0, 0
L 580.0000, -90.0000, 0.0000,  580.0000, -20.0000, 0.0000,  255, 0, 0
L 540.0000, -90.0000, 0.0000,  580.0000, -90.0000, 0.0000,  255, 0, 0
L 540.0000, -20.0000, 0.0000,  540.0000, -90.0000, 0.0000,  255, 0, 0
L 520.0000, -20.0000, 0.0000,  480.0000, -20.0000, 0.0000,  255, 0, 0
L 520.0000, -90.0000, 0.0000,  520.0000, -20.0000, 0.0000,  255, 0, 0
L 480.0000, -90.0000, 0.0000,  520.0000, -90.0000, 0.0000,  255, 0, 0
L 480.0000, -20.0000, 0.0000,  480.0000, -90.0000, 0.0000,  255, 0, 0
L 460.0000, -90.0000, 0.0000,  450.0000, -80.0000, 0.0000,  255, 0, 0
L 460.0000, -20.0000, 0.0000,  460.0000, -90.0000, 0.0000,  255, 0, 0
L 0.0000, -250.0000, 0.0000,  0.0000, 250.0000, 0.0000,  255, 0, 0
L -250.0000, 0.0000, 0.0000,  1000.0000, 0.0000, 0.0000,  255, 0, 0
L -120.0000, -80.0000, 0.0000,  -120.0000, -60.0000, 0.0000,  255, 0, 0
L -120.0000, -60.0000, 0.0000,  -120.0000, -40.0000, 0.0000,  255, 0, 0
L -100.0000, -60.0000, 0.0000,  -120.0000, -60.0000, 0.0000,  255, 0, 0
L -120.0000, -60.0000, 0.0000,  -140.0000, -60.0000, 0.0000,  255, 0, 0
L -90.0000, -50.0000, 0.0000,  -100.0000, -30.0000, 0.0000,  255, 0, 0
L -60.0000, -80.0000, 0.0000,  -60.0000, -60.0000, 0.0000,  255, 0, 0
L -60.0000, -60.0000, 0.0000,  -60.0000, -40.0000, 0.0000,  255, 0, 0
L -40.0000, -60.0000, 0.0000,  -60.0000, -60.0000, 0.0000,  255, 0, 0
L -60.0000, -60.0000, 0.0000,  -80.0000, -60.0000, 0.0000,  255, 0, 0
L 100.0000, 60.0000, 0.0000,  120.0000, 60.0000, 0.0000,  255, 0, 0
L 120.0000, 60.0000, 0.0000,  140.0000, 60.0000, 0.0000,  255, 0, 0
L 90.0000, 70.0000, 0.0000,  80.0000, 90.0000, 0.0000,  255, 0, 0
L 40.0000, 60.0000, 0.0000,  60.0000, 60.0000, 0.0000,  255, 0, 0
L 60.0000, 60.0000, 0.0000,  80.0000, 60.0000, 0.0000,  255, 0, 0
L -100.0000, 60.0000, 0.0000,  -120.0000, 60.0000, 0.0000,  255, 0, 0
L -120.0000, 60.0000, 0.0000,  -140.0000, 60.0000, 0.0000,  255, 0, 0
L -90.0000, 70.0000, 0.0000,  -100.0000, 90.0000, 0.0000,  255, 0, 0
L -60.0000, 80.0000, 0.0000,  -60.0000, 60.0000, 0.0000,  255, 0, 0
L -60.0000, 60.0000, 0.0000,  -60.0000, 40.0000, 0.0000,  255, 0, 0
L -40.0000, 60.0000, 0.0000,  -60.0000, 60.0000, 0.0000,  255, 0, 0
L -60.0000, 60.0000, 0.0000,  -80.0000, 60.0000, 0.0000,  255, 0, 0
L 100.0000, -60.0000, 0.0000,  120.0000, -60.0000, 0.0000,  255, 0, 0
L 120.0000, -60.0000, 0.0000,  140.0000, -60.0000, 0.0000,  255, 0, 0
L 90.0000, -50.0000, 0.0000,  80.0000, -30.0000, 0.0000,  255, 0, 0
L 60.0000, -80.0000, 0.0000,  60.0000, -60.0000, 0.0000,  255, 0, 0
L 60.0000, -60.0000, 0.0000,  60.0000, -40.0000, 0.0000,  255, 0, 0
L 40.0000, -60.0000, 0.0000,  60.0000, -60.0000, 0.0000,  255, 0, 0
L 60.0000, -60.0000, 0.0000,  80.0000, -60.0000, 0.0000,  255, 0, 0
L 599.0000, -90.0000, 0.0000,  637.3000, -90.0000, 0.0000,  255, 0, 0
L 599.0000, -20.0000, 0.0000,  637.3000, -20.0000, 0.0000,  255, 0, 0
L 599.0000, -90.0000, 0.0000,  599.0000, -20.0000, 0.0000,  255, 0, 0
L 637.3000, -90.0000, 0.0000,  637.3000, -20.0000, 0.0000,  255, 0, 0
L 919.0000, 1610.0000, 0.0000,  919.0000, 1670.0000, 0.0000,  0, 0, 0
L 959.0000, 1670.0000, 0.0000,  919.0000, 1670.0000, 0.0000,  0, 0, 0
L 979.0000, 1640.0000, 0.0000,  1009.0000, 1640.0000, 0.0000,  0, 0, 0
L 979.0000, 1670.0000, 0.0000,  1009.0000, 1670.0000, 0.0000,  0, 0, 0
L 979.0000, 1610.0000, 0.0000,  979.0000, 1670.0000, 0.0000,  0, 0, 0
L 1009.0000, 1610.0000, 0.0000,  979.0000, 1610.0000, 0.0000,  0, 0, 0
L 1059.0000, 1670.0000, 0.0000,  1029.0000, 1670.0000, 0.0000,  0, 0, 0
L 1029.0000, 1610.0000, 0.0000,  1059.0000, 1610.0000, 0.0000,  0, 0, 0
L 1029.0000, 1670.0000, 0.0000,  1029.0000, 1610.0000, 0.0000,  0, 0, 0
L 1059.0000, 1670.0000, 0.0000,  1059.0000, 1640.0000, 0.0000,  0, 0, 0
L 1059.0000, 1640.0000, 0.0000,  1039.0000, 1640.0000, 0.0000,  0, 0, 0
L 1079.0000, 1640.0000, 0.0000,  1109.0000, 1640.0000, 0.0000,  0, 0, 0
L 1079.0000, 1670.0000, 0.0000,  1109.0000, 1670.0000, 0.0000,  0, 0, 0
L 1079.0000, 1610.0000, 0.0000,  1079.0000, 1670.0000, 0.0000,  0, 0, 0
L 1109.0000, 1610.0000, 0.0000,  1079.0000, 1610.0000, 0.0000,  0, 0, 0
L 1159.0000, 1670.0000, 0.0000,  1159.0000, 1610.0000, 0.0000,  0, 0, 0
L 1129.0000, 1610.0000, 0.0000,  1159.0000, 1670.0000, 0.0000,  0, 0, 0
L 1129.0000, 1670.0000, 0.0000,  1129.0000, 1610.0000, 0.0000,  0, 0, 0
L 1189.0000, 1670.0000, 0.0000,  1189.0000, 1610.0000, 0.0000,  0, 0, 0
L 1199.0000, 1670.0000, 0.0000,  1179.0000, 1670.0000, 0.0000,  0, 0, 0
L 1209.0000, 1640.0000, 0.0000,  1199.0000, 1670.0000, 0.0000,  0, 0, 0
L 1199.0000, 1610.0000, 0.0000,  1209.0000, 1640.0000, 0.0000,  0, 0, 0
L 1179.0000, 1610.0000, 0.0000,  1199.0000, 1610.0000, 0.0000,  0, 0, 0
L 919.0000, 1780.0000, 0.0000,  979.0000, 1780.0000, 0.0000,  0, 0, 0
L 919.0000, 1700.0000, 0.0000,  979.0000, 1700.0000, 0.0000,  0, 0, 0
L 949.0000, 1753.0000, 0.0000,  949.0000, 1727.0000, 0.0000,  205, 133, 63
L 979.0000, 1780.0000, 0.0000,  1039.0000, 1780.0000, 0.0000,  0, 0, 0
L 979.0000, 1780.0000, 0.0000,  979.0000, 1753.0000, 0.0000,  205, 133, 63
L 949.0000, 1753.0000, 0.0000,  1009.0000, 1753.0000, 0.0000,  205, 133, 63
L 949.0000, 1727.0000, 0.0000,  979.0000, 1727.0000, 0.0000,  205, 133, 63
L 979.0000, 1727.0000, 0.0000,  1009.0000, 1727.0000, 0.0000,  205, 133, 63
L 979.0000, 1700.0000, 0.0000,  1039.0000, 1700.0000, 0.0000,  0, 0, 0
L 979.0000, 1727.0000, 0.0000,  979.0000, 1700.0000, 0.0000,  205, 133, 63
L 1009.0000, 1753.0000, 0.0000,  1009.0000, 1727.0000, 0.0000,  205, 133, 63
L 1089.0000, 1770.0000, 0.0000,  1089.0000, 1710.0000, 0.0000,  0, 0, 0
L 1099.0000, 1770.0000, 0.0000,  1079.0000, 1770.0000, 0.0000,  0, 0, 0
L 1109.0000, 1740.0000, 0.0000,  1099.0000, 1770.0000, 0.0000,  0, 0, 0
L 1099.0000, 1710.0000, 0.0000,  1109.0000, 1740.0000, 0.0000,  0, 0, 0
L 1079.0000, 1710.0000, 0.0000,  1099.0000, 1710.0000, 0.0000,  0, 0, 0
L 1129.0000, 1710.0000, 0.0000,  1159.0000, 1710.0000, 0.0000,  0, 0, 0
L 1129.0000, 1770.0000, 0.0000,  1159.0000, 1770.0000, 0.0000,  0, 0, 0
L 1129.0000, 1710.0000, 0.0000,  1129.0000, 1770.0000, 0.0000,  0, 0, 0
L 1159.0000, 1710.0000, 0.0000,  1159.0000, 1770.0000, 0.0000,  0, 0, 0
L 1179.0000, 1710.0000, 0.0000,  1209.0000, 1710.0000, 0.0000,  0, 0, 0
L 1179.0000, 1770.0000, 0.0000,  1209.0000, 1770.0000, 0.0000,  0, 0, 0
