L -136.7000, 1503.5000, -5.6000,  -120.9000, 1486.5000, -4.4000,  64, 64, 64
L -120.9000, 1486.5000, -4.4000,  -113.1000, 1481.2000, -4.4000,  64, 64, 64
L -113.1000, 1481.2000, -4.4000,  -103.0000, 1477.2000, -4.2000,  64, 64, 64
L -103.0000, 1477.2000, -4.2000,  -90.0000, 1476.1000, -4.0000,  64, 64, 64
L -90.0000, 1476.1000, -4.0000,  -81.0000, 1478.8999, -4.2000,  64, 64, 64
L -81.0000, 1478.8999, -4.2000,  -72.2000, 1486.3999, -4.6000,  64, 64, 64
L -72.2000, 1486.3999, -4.6000,  -67.5000, 1496.5000, -4.4000,  64, 64, 64
L -67.5000, 1496.5000, -4.4000,  -66.6000, 1504.7000, -4.4000,  64, 64, 64
L -66.6000, 1504.7000, -4.4000,  -68.2000, 1513.0000, -4.4000,  64, 64, 64
L -68.2000, 1513.0000, -4.4000,  -74.6000, 1523.2000, -4.4000,  64, 64, 64
L -74.6000, 1523.2000, -4.4000,  -84.4000, 1531.1000, -4.4000,  64, 64, 64
L -84.4000, 1531.1000, -4.4000,  -98.9000, 1536.8999, -4.4000,  64, 64, 64
L -98.9000, 1536.8999, -4.4000,  -115.9000, 1539.0000, -4.4000,  64, 64, 64
L -115.9000, 1539.0000, -4.4000,  -119.1000, 1545.7000, -4.4000,  64, 64, 64
L -119.1000, 1545.7000, -4.4000,  -114.9000, 1547.3999, -4.4000,  64, 64, 64
L -114.9000, 1547.3999, -4.4000,  -106.9000, 1548.3999, -4.1000,  64, 64, 64
L -106.9000, 1548.3999, -4.1000,  -100.2000, 1547.6000, -4.0000,  64, 64, 64
L -100.2000, 1547.6000, -4.0000,  -87.6000, 1542.2000, -4.0000,  64, 64, 64
L -87.6000, 1542.2000, -4.0000,  -76.6000, 1536.3999, -4.0000,  64, 64, 64
L -76.6000, 1536.3999, -4.0000,  -62.2000, 1524.7000, -3.1000,  64, 64, 64
L -62.2000, 1524.7000, -3.1000,  -56.9000, 1510.6000, -3.1000,  64, 64, 64
L -56.9000, 1510.6000, -3.1000,  -55.2000, 1498.7999, -3.1000,  64, 64, 64
L -55.2000, 1498.7999, -3.1000,  -58.8000, 1486.0000, -3.1000,  64, 64, 64
L -58.8000, 1486.0000, -3.1000,  -65.4000, 1477.6000, -3.1000,  64, 64, 64
L -65.4000, 1477.6000, -3.1000,  -74.0000, 1471.7000, -3.1000,  64, 64, 64
