L -223.0000, 144.5000, 0.0000,  -219.5000, 145.5000, 0.0000,  255, 0, 255
L -219.5000, 145.5000, 0.0000,  -219.5000, 149.6000, 0.0000,  255, 0, 255
L -219.5000, 149.6000, 0.0000,  -225.1000, 152.6000, 0.0000,  255, 0, 255
L -225.1000, 152.6000, 0.0000,  -230.2000, 150.6000, 0.0000,  255, 0, 255
L -230.2000, 150.6000, 0.0000,  -234.3000, 146.5000, 0.0000,  255, 0, 255
L -234.3000, 146.5000, 0.0000,  -234.3000, 137.4000, 0.0000,  255, 0, 255
L -234.3000, 137.4000, 0.0000,  -230.2000, 131.3000, 0.0000,  255, 0, 255
L -230.2000, 131.3000, 0.0000,  -220.7000, 127.2000, 0.0000,  255, 0, 255
L -220.7000, 127.2000, 0.0000,  -206.9000, 127.2000, 0.0000,  255, 0, 255
L -206.9000, 127.2000, 0.0000,  -196.7000, 132.3000, 0.0000,  255, 0, 255
L -196.7000, 132.3000, 0.0000,  -190.6000, 144.5000, 0.0000,  255, 0, 255
L -190.6000, 144.5000, 0.0000,  -191.6000, 157.7000, 0.0000,  255, 0, 255
L -191.6000, 157.7000, 0.0000,  -200.8000, 169.9000, 0.0000,  255, 0, 255
L -230.2000, 137.4000, 0.0000,  -219.5000, 132.3000, 0.0000,  255, 0, 255
L -219.5000, 132.3000, 0.0000,  -209.9000, 132.3000, 0.0000,  255, 0, 255
L -209.9000, 132.3000, 0.0000,  -202.8000, 137.4000, 0.0000,  255, 0, 255
L -202.8000, 137.4000, 0.0000,  -198.7000, 147.6000, 0.0000,  255, 0, 255
L -198.7000, 147.6000, 0.0000,  -202.8000, 158.7000, 0.0000,  255, 0, 255
L -202.8000, 158.7000, 0.0000,  -213.0000, 165.9000, 0.0000,  255, 0, 255
L -213.0000, 165.9000, 0.0000,  -230.2000, 168.9000, 0.0000,  255, 0, 255
L -230.2000, 168.9000, 0.0000,  -244.5000, 166.9000, 0.0000,  255, 0, 255
L -244.5000, 166.9000, 0.0000,  -260.7000, 151.6000, 0.0000,  255, 0, 255
L -260.7000, 151.6000, 0.0000,  -260.7000, 139.4000, 0.0000,  255, 0, 255
L -260.7000, 139.4000, 0.0000,  -256.7000, 128.3000, 0.0000,  255, 0, 255
L -220.7000, 160.8000, 0.0000,  -235.3000, 162.8000, 0.0000,  255, 0, 255
L -235.3000, 162.8000, 0.0000,  -244.5000, 152.6000, 0.0000,  255, 0, 255
L -244.5000, 152.6000, 0.0000,  -246.5000, 144.5000, 0.0000,  255, 0, 255
L -246.5000, 144.5000, 0.0000,  -241.4000, 132.3000, 0.0000,  255, 0, 255
L -233.3000, 163.8000, 0.0000,  -247.5000, 156.7000, 0.0000,  255, 0, 255
L -247.5000, 156.7000, 0.0000,  -253.6000, 146.5000, 0.0000,  255, 0, 255
L -253.6000, 146.5000, 0.0000,  -254.6000, 136.4000, 0.0000,  255, 0, 255
