L 1000.0000, 0.0000, 0.0000,  1000.0000, -50.0000, 0.0000,  255, 0, 0
L -20.0000, 50.0000, 0.0000,  -50.0000, 20.0000, 0.0000,  255, 0, 0
L 50.0000, 20.0000, 0.0000,  20.0000, 50.0000, 0.0000,  255, 0, 0
L 20.0000, -50.0000, 0.0000,  50.0000, -20.0000, 0.0000,  255, 0, 0
L -50.0000, -20.0000, 0.0000,  -20.0000, -50.0000, 0.0000,  255, 0, 0
L -50.0000, 20.0000, 0.0000,  -50.0000, -20.0000, 0.0000,  255, 0, 0
L 20.0000, 50.0000, 0.0000,  -20.0000, 50.0000, 0.0000,  255, 0, 0
L 50.0000, -20.0000, 0.0000,  50.0000, 20.0000, 0.0000,  255, 0, 0
L -20.0000, -50.0000, 0.0000,  20.0000, -50.0000, 0.0000,  255, 0, 0
L 580.0000, -20.0000, 0.0000,  540.0000, -20.0000, 0.0000,  255, 0, 0
L 580.0000, -90.0000, 0.0000,  580.0000, -20.0000, 0.0000,  255, 0, 0
L 540.0000, -90.0000, 0.0000,  580.0000, -90.0000, 0.0000,  255, 0, 0
L 540.0000, -20.0000, 0.0000,  540.0000, -90.0000, 0.0000,  255, 0, 0
L 520.0000, -20.0000, 0.0000,  480.0000, -20.0000, 0.0000,  255, 0, 0
L 520.0000, -90.0000, 0.0000,  520.0000, -20.0000, 0.0000,  255, 0, 0
L 480.0000, -90.0000, 0.0000,  520.0000, -90.0000, 0.0000,  255, 0, 0
L 480.0000, -20.0000, 0.0000,  480.0000, -90.0000, 0.0000,  255, 0, 0
L 460.0000, -90.0000, 0.0000,  450.0000, -80.0000, 0.0000,  255, 0, 0
L 460.0000, -20.0000, 0.0000,  460.0000, -90.0000, 0.0000,  255, 0, 0
L 0.0000, -250.0000, 0.0000,  0.0000, 250.0000, 0.0000,  255, 0, 0
L -250.0000, 0.0000, 0.0000,  1000.0000, 0.0000, 0.0000,  255, 0, 0
L -120.0000, -80.0000, 0.0000,  -120.0000, -60.0000, 0.0000,  255, 0, 0
L -120.0000, -60.0000, 0.0000,  -120.0000, -40.0000, 0.0000,  255, 0, 0
L -100.0000, -60.0000, 0.0000,  -120.0000, -60.0000, 0.0000,  255, 0, 0
L -120.0000, -60.0000, 0.0000,  -140.0000, -60.0000, 0.0000,  255, 0, 0
L -90.0000, -50.0000, 0.0000,  -100.0000, -30.0000, 0.0000,  255, 0, 0
L -60.0000, -80.0000, 0.0000,  -60.0000, -60.0000, 0.0000,  255, 0, 0
L -60.0000, -60.0000, 0.0000,  -60.0000, -40.0000, 0.0000,  255, 0, 0
L -40.0000, -60.0000, 0.0000,  -60.0000, -60.0000, 0.0000,  255, 0, 0
L -60.0000, -60.0000, 0.0000,  -80.0000, -60.0000, 0.0000,  255, 0, 0
L 100.0000, 60.0000, 0.0000,  120.0000, 60.0000, 0.0000,  255, 0, 0
L 120.0000, 60.0000, 0.0000,  140.0000, 60.0000, 0.0000,  255, 0, 0
L 90.0000, 70.0000, 0.0000,  80.0000, 90.0000, 0.0000,  255, 0, 0
L 40.0000, 60.0000, 0.0000,  60.0000, 60.0000, 0.0000,  255, 0, 0
L 60.0000, 60.0000, 0.0000,  80.0000, 60.0000, 0.0000,  255, 0, 0
L -100.0000, 60.0000, 0.0000,  -120.0000, 60.0000, 0.0000,  255, 0, 0
L -120.0000, 60.0000, 0.0000,  -140.0000, 60.0000, 0.0000,  255, 0, 0
L -90.0000, 70.0000, 0.0000,  -100.0000, 90.0000, 0.0000,  255, 0, 0
L -60.0000, 80.0000, 0.0000,  -60.0000, 60.0000, 0.0000,  255, 0, 0
L -60.0000, 60.0000, 0.0000,  -60.0000, 40.0000, 0.0000,  255, 0, 0
L -40.0000, 60.0000, 0.0000,  -60.0000, 60.0000, 0.0000,  255, 0, 0
L -60.0000, 60.0000, 0.0000,  -80.0000, 60.0000, 0.0000,  255, 0, 0
L 100.0000, -60.0000, 0.0000,  120.0000, -60.0000, 0.0000,  255, 0, 0
L 120.0000, -60.0000, 0.0000,  140.0000, -60.0000, 0.0000,  255, 0, 0
L 90.0000, -50.0000, 0.0000,  80.0000, -30.0000, 0.0000,  255, 0, 0
L 60.0000, -80.0000, 0.0000,  60.0000, -60.0000, 0.0000,  255, 0, 0
L 60.0000, -60.0000, 0.0000,  60.0000, -40.0000, 0.0000,  255, 0, 0
L 40.0000, -60.0000, 0.0000,  60.0000, -60.0000, 0.0000,  255, 0, 0
L 60.0000, -60.0000, 0.0000,  80.0000, -60.0000, 0.0000,  255, 0, 0
L 599.0000, -90.0000, 0.0000,  637.3000, -90.0000, 0.0000,  255, 0, 0
L 599.0000, -20.0000, 0.0000,  637.3000, -20.0000, 0.0000,  255, 0, 0
L 599.0000, -90.0000, 0.0000,  599.0000, -20.0000, 0.0000,  255, 0, 0
L 637.3000, -90.0000, 0.0000,  637.3000, -20.0000, 0.0000,  255, 0, 0
L 892.0000, 458.0000, 0.0000,  892.0000, 518.0000, 0.0000,  0, 0, 0
L 932.0000, 518.0000, 0.0000,  892.0000, 518.0000, 0.0000,  0, 0, 0
L 952.0000, 488.0000, 0.0000,  982.0000, 488.0000, 0.0000,  0, 0, 0
L 952.0000, 518.0000, 0.0000,  982.0000, 518.0000, 0.0000,  0, 0, 0
L 952.0000, 458.0000, 0.0000,  952.0000, 518.0000, 0.0000,  0, 0, 0
L 982.0000, 458.0000, 0.0000,  952.0000, 458.0000, 0.0000,  0, 0, 0
L 1032.0000, 518.0000, 0.0000,  1002.0000, 518.0000, 0.0000,  0, 0, 0
L 1002.0000, 458.0000, 0.0000,  1032.0000, 458.0000, 0.0000,  0, 0, 0
L 1002.0000, 518.0000, 0.0000,  1002.0000, 458.0000, 0.0000,  0, 0, 0
L 1032.0000, 518.0000, 0.0000,  1032.0000, 488.0000, 0.0000,  0, 0, 0
L 1032.0000, 488.0000, 0.0000,  1012.0000, 488.0000, 0.0000,  0, 0, 0
L 1052.0000, 488.0000, 0.0000,  1082.0000, 488.0000, 0.0000,  0, 0, 0
L 1052.0000, 518.0000, 0.0000,  1082.0000, 518.0000, 0.0000,  0, 0, 0
L 1052.0000, 458.0000, 0.0000,  1052.0000, 518.0000, 0.0000,  0, 0, 0
L 1082.0000, 458.0000, 0.0000,  1052.0000, 458.0000, 0.0000,  0, 0, 0
L 1132.0000, 518.0000, 0.0000,  1132.0000, 458.0000, 0.0000,  0, 0, 0
L 1102.0000, 458.0000, 0.0000,  1132.0000, 518.0000, 0.0000,  0, 0, 0
L 1102.0000, 518.0000, 0.0000,  1102.0000, 458.0000, 0.0000,  0, 0, 0
L 1162.0000, 518.0000, 0.0000,  1162.0000, 458.0000, 0.0000,  0, 0, 0
L 1172.0000, 518.0000, 0.0000,  1152.0000, 518.0000, 0.0000,  0, 0, 0
L 1182.0000, 488.0000, 0.0000,  1172.0000, 518.0000, 0.0000,  0, 0, 0
L 1172.0000, 458.0000, 0.0000,  1182.0000, 488.0000, 0.0000,  0, 0, 0
L 1152.0000, 458.0000, 0.0000,  1172.0000, 458.0000, 0.0000,  0, 0, 0
L 892.0000, 548.0000, 0.0000,  1012.0000, 548.0000, 0.0000,  255, 255, 0
L 892.0000, 628.0000, 0.0000,  1012.0000, 628.0000, 0.0000,  255, 255, 0
L 1012.0000, 548.0000, 0.0000,  1012.0000, 628.0000, 0.0000,  255, 255, 0
L 892.0000, 628.0000, 0.0000,  892.0000, 548.0000, 0.0000,  255, 255, 0
L 1012.0000, 628.0000, 0.0000,  952.0000, 588.0000, 0.0000,  255, 255, 0
L 1012.0000, 548.0000, 0.0000,  952.0000, 588.0000, 0.0000,  255, 255, 0
L 952.0000, 588.0000, 0.0000,  892.0000, 548.0000, 0.0000,  255, 255, 0
L 952.0000, 588.0000, 0.0000,  892.0000, 628.0000, 0.0000,  255, 255, 0
L 1072.0000, 558.0000, 0.0000,  1072.0000, 618.0000, 0.0000,  0, 0, 0
L 1052.0000, 558.0000, 0.0000,  1092.0000, 558.0000, 0.0000,  0, 0, 0
L 1112.0000, 588.0000, 0.0000,  1142.0000, 588.0000, 0.0000,  0, 0, 0
L 1112.0000, 618.0000, 0.0000,  1142.0000, 618.0000, 0.0000,  0, 0, 0
L 1112.0000, 558.0000, 0.0000,  1112.0000, 618.0000, 0.0000,  0, 0, 0
L 1142.0000, 558.0000, 0.0000,  1112.0000, 558.0000, 0.0000,  0, 0, 0
L 1162.0000, 558.0000, 0.0000,  1162.0000, 618.0000, 0.0000,  0, 0, 0
L 1202.0000, 618.0000, 0.0000,  1162.0000, 618.0000, 0.0000,  0, 0, 0
L 1222.0000, 588.0000, 0.0000,  1252.0000, 588.0000, 0.0000,  0, 0, 0
L 1222.0000, 618.0000, 0.0000,  1252.0000, 618.0000, 0.0000,  0, 0, 0
L 1222.0000, 558.0000, 0.0000,  1222.0000, 618.0000, 0.0000,  0, 0, 0
L 1252.0000, 558.0000, 0.0000,  1222.0000, 558.0000, 0.0000,  0, 0, 0
L 1302.0000, 588.0000, 0.0000,  1272.0000, 588.0000, 0.0000,  0, 0, 0
L 1302.0000, 558.0000, 0.0000,  1302.0000, 588.0000, 0.0000,  0, 0, 0
L 1272.0000, 558.0000, 0.0000,  1302.0000, 558.0000, 0.0000,  0, 0, 0
L 1272.0000, 618.0000, 0.0000,  1272.0000, 558.0000, 0.0000,  0, 0, 0
